SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.7,30.95,28,1,0,40
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,14.6,19.45,20,1,3,33
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.5,25.75,26,1,3,41
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Missed Shot,False,Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,7.55,3,1,5,29
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Missed Shot,False,Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.6,6.75,3,1,8,35
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-27-2013,21201069,GSW,SAC,Missed Shot,False,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-11.9,7.75,12,1,11,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.6,28.05,28,4,0,41
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-14.0,19.05,19,4,3,17
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-14.3,17.55,18,4,4,46
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,5.2,22.25,17,4,6,26
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.6,7.55,2,4,7,44
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.9,17.65,17,4,8,5
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.1,28.85,26,4,9,21
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-15.7,16.85,19,3,1,17
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.0,21.95,25,3,1,45
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,7.8,22.55,18,3,7,18
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-6.5,26.15,21,3,7,42
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.9,23.35,25,3,8,32
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.1,32.05,29,2,0,4
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,5.7,26.55,22,2,0,37
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,7.25,2,2,1,51
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-5.4,24.75,20,2,2,8
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.4,8.35,3,2,4,5
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.9,20.55,25,2,6,26
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.9,26.15,26,1,3,6
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,7.9,23.55,19,1,5,23
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.7,23.85,26,1,6,50
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.1,5.65,23,1,7,17
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-14.6,17.55,19,1,10,17
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-25-2013,21201053,GSW,LAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-11.4,20.95,19,1,11,28
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.9,29.35,26,4,6,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.8,6.75,1,4,7,25
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.8,27.95,28,3,0,46
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.1,29.45,26,3,3,58
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.4,31.25,26,3,9,12
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.3,26.95,21,3,11,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.1,5.85,23,2,0,22
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.2,29.85,27,2,2,32
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.8,26.05,26,2,2,48
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.4,19.05,17,2,4,51
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.9,20.95,19,2,5,53
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.5,31.25,27,2,7,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.1,32.85,27,2,8,14
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-11.4,18.45,17,1,4,59
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.9,21.95,18,1,5,52
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.4,6.75,2,1,8,28
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.4,15.75,24,1,8,53
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-23-2013,21201039,GSW,WAS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,13.9,17.85,18,1,11,47
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.6,5.95,22,4,1,48
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.7,19.85,25,4,3,8
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.1,14.35,13,4,5,46
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-16.0,19.25,21,4,7,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.8,6.15,2,3,2,54
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.4,24.15,25,3,3,15
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.8,5.95,1,3,4,56
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,10.8,17.85,16,3,6,38
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.7,9.35,4,3,9,21
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.1,28.25,26,3,10,9
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.4,9.75,23,2,0,28
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.3,22.05,24,2,1,42
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.1,15.65,11,2,3,26
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-15.1,11.05,16,2,5,2
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,5.35,0,1,2,45
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.4,26.95,27,1,2,52
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-11.6,18.35,17,1,5,19
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.0,23.95,18,1,9,59
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.1,28.25,25,1,10,32
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-20-2013,21201016,SAS,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,18.5,12.95,20,1,11,9
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.3,6.35,22,4,1,53
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.8,5.25,5,4,4,49
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.4,5.85,2,4,6,1
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.0,32.95,29,4,7,43
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.6,29.35,25,3,6,42
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.8,23.95,25,3,7,14
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.8,31.05,26,3,10,10
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,12.5,19.25,18,2,0,41
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-16.5,6.35,16,2,1,12
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.8,25.25,24,2,1,32
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.9,22.45,17,2,5,0
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.0,6.45,2,2,6,23
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,7.75,2,2,9,25
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,13.9,5.85,13,2,11,33
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.2,26.35,21,1,0,38
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.8,29.65,25,1,5,27
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.4,27.15,26,1,6,39
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.5,25.35,25,1,7,48
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-18-2013,21201001,NOH,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-13.5,17.35,18,1,8,19
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.1,24.95,24,4,2,58
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,2.6,24.65,19,4,4,29
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.1,24.25,19,4,5,16
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.0,6.15,3,4,6,14
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.2,24.95,19,4,11,45
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.8,25.05,25,3,2,11
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.0,6.15,23,3,3,55
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.7,28.55,25,3,4,54
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.8,21.95,18,3,10,8
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.1,29.95,25,2,0,39
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-10.2,8.55,10,2,1,14
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,5.85,23,2,1,33
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-7.2,17.35,14,2,5,44
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.7,22.25,25,2,6,15
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,6.15,1,2,7,40
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-17.7,6.95,17,2,10,47
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.4,29.85,24,1,2,32
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.0,30.95,26,1,0,0
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.3,29.05,24,1,6,13
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.2,22.55,25,1,6,30
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Made Shot,True,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,8.7,8.05,9,1,7,19
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-17-2013,21200988,HOU,GSW,Missed Shot,False,Running Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-3.2,19.25,14,1,7,50
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-15-2013,21200978,GSW,CHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.9,21.75,26,3,0,58
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-15-2013,21200978,GSW,CHI,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.6,28.85,26,3,9,7
2013,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,03-15-2013,21200978,GSW,CHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,7.15,2,3,10,52
